iteration,current_area,best_area,current_aspect,best_aspect
2824,543666,505449,2.1573705179282867,2.046277665995976
2825,543666,505449,2.1573705179282867,2.046277665995976
2826,543666,505449,2.1573705179282867,2.046277665995976
2827,543666,505449,2.1573705179282867,2.046277665995976
2828,545172,505449,2.1633466135458166,2.046277665995976
2829,545172,505449,2.1633466135458166,2.046277665995976
2830,545172,505449,2.1633466135458166,2.046277665995976
2831,545172,505449,2.1633466135458166,2.046277665995976
2832,545172,505449,2.1633466135458166,2.046277665995976
2833,545172,505449,2.1633466135458166,2.046277665995976
2834,545172,505449,2.1633466135458166,2.046277665995976
2835,545172,505449,2.1633466135458166,2.046277665995976
2836,545172,505449,2.1633466135458166,2.046277665995976
2837,545172,505449,2.1633466135458166,2.046277665995976
2838,545172,505449,2.1633466135458166,2.046277665995976
2839,555212,505449,2.2031872509960158,2.046277665995976
2840,555212,505449,2.2031872509960158,2.046277665995976
2841,555212,505449,2.2031872509960158,2.046277665995976
2842,555212,505449,2.2031872509960158,2.046277665995976
2843,558224,505449,2.2151394422310755,2.046277665995976
2844,558224,505449,2.2151394422310755,2.046277665995976
2845,558224,505449,2.2151394422310755,2.046277665995976
2846,559730,505449,2.2211155378486054,2.046277665995976
2847,559730,505449,2.2211155378486054,2.046277665995976
2848,559730,505449,2.2211155378486054,2.046277665995976
2849,552200,505449,2.191235059760956,2.046277665995976
2850,536187,505449,2.260780287474333,2.046277665995976
2851,536187,505449,2.260780287474333,2.046277665995976
2852,536187,505449,2.260780287474333,2.046277665995976
2853,536187,505449,2.260780287474333,2.046277665995976
2854,536187,505449,2.260780287474333,2.046277665995976
2855,536187,505449,2.260780287474333,2.046277665995976
2856,536187,505449,2.260780287474333,2.046277665995976
2857,536187,505449,2.260780287474333,2.046277665995976
2858,540083,505449,2.277207392197125,2.046277665995976
2859,540083,505449,2.277207392197125,2.046277665995976
2860,542518,505449,2.2874743326488707,2.046277665995976
2861,542518,505449,2.2874743326488707,2.046277665995976
2862,542518,505449,2.2874743326488707,2.046277665995976
2863,545440,505449,2.299794661190965,2.046277665995976
2864,545440,505449,2.299794661190965,2.046277665995976
2865,540960,505449,2.318840579710145,2.046277665995976
2866,540960,505449,2.318840579710145,2.046277665995976
2867,540960,505449,2.318840579710145,2.046277665995976
2868,538545,505449,2.308488612836439,2.046277665995976
2869,538545,505449,2.308488612836439,2.046277665995976
2870,538545,505449,2.308488612836439,2.046277665995976
2871,539511,505449,2.3126293995859215,2.046277665995976
2872,539511,505449,2.3126293995859215,2.046277665995976
2873,539511,505449,2.3126293995859215,2.046277665995976
2874,539511,505449,2.3126293995859215,2.046277665995976
2875,550620,505449,2.360248447204969,2.046277665995976
2876,546060,505449,2.3799582463465554,2.046277665995976
2877,546060,505449,2.3799582463465554,2.046277665995976
2878,546060,505449,2.3799582463465554,2.046277665995976
2879,546060,505449,2.3799582463465554,2.046277665995976
2880,546060,505449,2.3799582463465554,2.046277665995976
2881,546060,505449,2.3799582463465554,2.046277665995976
2882,546060,505449,2.3799582463465554,2.046277665995976
2883,545102,505449,2.375782881002088,2.046277665995976
2884,545102,505449,2.375782881002088,2.046277665995976
2885,573842,505449,2.501043841336117,2.046277665995976
2886,573842,505449,2.501043841336117,2.046277665995976
2887,573842,505449,2.501043841336117,2.046277665995976
2888,573842,505449,2.501043841336117,2.046277665995976
2889,573842,505449,2.501043841336117,2.046277665995976
2890,573842,505449,2.501043841336117,2.046277665995976
2891,573842,505449,2.501043841336117,2.046277665995976
2892,573842,505449,2.501043841336117,2.046277665995976
2893,573842,505449,2.501043841336117,2.046277665995976
2894,573842,505449,2.501043841336117,2.046277665995976
2895,573842,505449,2.501043841336117,2.046277665995976
2896,573842,505449,2.501043841336117,2.046277665995976
2897,573842,505449,2.501043841336117,2.046277665995976
2898,573842,505449,2.501043841336117,2.046277665995976
2899,573842,505449,2.501043841336117,2.046277665995976
2900,579590,505449,2.5260960334029225,2.046277665995976
2901,579590,505449,2.5260960334029225,2.046277665995976
2902,579590,505449,2.5260960334029225,2.046277665995976
2903,579590,505449,2.5260960334029225,2.046277665995976
2904,579590,505449,2.5260960334029225,2.046277665995976
2905,587254,505449,2.559498956158664,2.046277665995976
2906,587254,505449,2.559498956158664,2.046277665995976
2907,573842,505449,2.501043841336117,2.046277665995976
2908,573842,505449,2.501043841336117,2.046277665995976
2909,573842,505449,2.501043841336117,2.046277665995976
2910,573842,505449,2.501043841336117,2.046277665995976
2911,573842,505449,2.501043841336117,2.046277665995976
2912,573842,505449,2.501043841336117,2.046277665995976
2913,577195,505449,2.5156576200417535,2.046277665995976
2914,577195,505449,2.5156576200417535,2.046277665995976
2915,567136,505449,2.471816283924843,2.046277665995976
2916,567136,505449,2.471816283924843,2.046277665995976
2917,573842,505449,2.501043841336117,2.046277665995976
2918,573842,505449,2.501043841336117,2.046277665995976
2919,601624,505449,2.6221294363256784,2.046277665995976
2920,593002,505449,2.58455114822547,2.046277665995976
2921,593002,505449,2.58455114822547,2.046277665995976
2922,593002,505449,2.58455114822547,2.046277665995976
2923,593002,505449,2.58455114822547,2.046277665995976
2924,593002,505449,2.58455114822547,2.046277665995976
2925,593002,505449,2.58455114822547,2.046277665995976
2926,593002,505449,2.58455114822547,2.046277665995976
2927,593002,505449,2.58455114822547,2.046277665995976
2928,593002,505449,2.58455114822547,2.046277665995976
2929,593002,505449,2.58455114822547,2.046277665995976
2930,593002,505449,2.58455114822547,2.046277665995976
2931,593002,505449,2.58455114822547,2.046277665995976
2932,593002,505449,2.58455114822547,2.046277665995976
2933,593002,505449,2.58455114822547,2.046277665995976
2934,593002,505449,2.58455114822547,2.046277665995976
2935,593002,505449,2.58455114822547,2.046277665995976
2936,593002,505449,2.58455114822547,2.046277665995976
2937,593002,505449,2.58455114822547,2.046277665995976
2938,593002,505449,2.58455114822547,2.046277665995976
2939,593002,505449,2.58455114822547,2.046277665995976
2940,596834,505449,2.6012526096033404,2.046277665995976
2941,596834,505449,2.6012526096033404,2.046277665995976
2942,596834,505449,2.6012526096033404,2.046277665995976
2943,593002,505449,2.58455114822547,2.046277665995976
2944,593002,505449,2.58455114822547,2.046277665995976
2945,593002,505449,2.58455114822547,2.046277665995976
2946,593002,505449,2.58455114822547,2.046277665995976
2947,593002,505449,2.58455114822547,2.046277665995976
2948,593002,505449,2.58455114822547,2.046277665995976
2949,593002,505449,2.58455114822547,2.046277665995976
2950,593002,505449,2.58455114822547,2.046277665995976
2951,593002,505449,2.58455114822547,2.046277665995976
2952,593002,505449,2.58455114822547,2.046277665995976
2953,593002,505449,2.58455114822547,2.046277665995976
2954,593002,505449,2.58455114822547,2.046277665995976
2955,593002,505449,2.58455114822547,2.046277665995976
2956,593002,505449,2.58455114822547,2.046277665995976
2957,593002,505449,2.58455114822547,2.046277665995976
2958,593002,505449,2.58455114822547,2.046277665995976
2959,593002,505449,2.58455114822547,2.046277665995976
2960,593002,505449,2.58455114822547,2.046277665995976
2961,593002,505449,2.58455114822547,2.046277665995976
2962,593002,505449,2.58455114822547,2.046277665995976
2963,591565,505449,2.578288100208768,2.046277665995976
2964,591565,505449,2.578288100208768,2.046277665995976
2965,573363,505449,2.498956158663883,2.046277665995976
2966,573842,505449,2.501043841336117,2.046277665995976
2967,580548,505449,2.5302713987473906,2.046277665995976
2968,580548,505449,2.5302713987473906,2.046277665995976
2969,580548,505449,2.5302713987473906,2.046277665995976
2970,580548,505449,2.5302713987473906,2.046277665995976
2971,580244,505449,2.560924369747899,2.046277665995976
2972,580244,505449,2.560924369747899,2.046277665995976
2973,580244,505449,2.560924369747899,2.046277665995976
2974,580244,505449,2.560924369747899,2.046277665995976
2975,580244,505449,2.560924369747899,2.046277665995976
2976,580244,505449,2.560924369747899,2.046277665995976
2977,580244,505449,2.560924369747899,2.046277665995976
2978,580244,505449,2.560924369747899,2.046277665995976
2979,580244,505449,2.560924369747899,2.046277665995976
2980,580244,505449,2.560924369747899,2.046277665995976
2981,580244,505449,2.560924369747899,2.046277665995976
2982,588336,505449,2.596638655462185,2.046277665995976
2983,588336,505449,2.596638655462185,2.046277665995976
2984,588336,505449,2.596638655462185,2.046277665995976
2985,588812,505449,2.5987394957983194,2.046277665995976
2986,588812,505449,2.5987394957983194,2.046277665995976
2987,588812,505449,2.5987394957983194,2.046277665995976
2988,588812,505449,2.5987394957983194,2.046277665995976
2989,588812,505449,2.5987394957983194,2.046277665995976
2990,588812,505449,2.5987394957983194,2.046277665995976
2991,588812,505449,2.5987394957983194,2.046277665995976
2992,588812,505449,2.5987394957983194,2.046277665995976
2993,588812,505449,2.5987394957983194,2.046277665995976
2994,588812,505449,2.5987394957983194,2.046277665995976
2995,588812,505449,2.5987394957983194,2.046277665995976
2996,588812,505449,2.5987394957983194,2.046277665995976
2997,588812,505449,2.5987394957983194,2.046277665995976
2998,588812,505449,2.5987394957983194,2.046277665995976
2999,588812,505449,2.5987394957983194,2.046277665995976
3000,578816,505449,2.5546218487394956,2.046277665995976
3001,578816,505449,2.5546218487394956,2.046277665995976
3002,576436,505449,2.5441176470588234,2.046277665995976
3003,569296,505449,2.5126050420168067,2.046277665995976
3004,569296,505449,2.5126050420168067,2.046277665995976
3005,569296,505449,2.5126050420168067,2.046277665995976
3006,569296,505449,2.5126050420168067,2.046277665995976
3007,569296,505449,2.5126050420168067,2.046277665995976
3008,565012,505449,2.4936974789915967,2.046277665995976
3009,565012,505449,2.4936974789915967,2.046277665995976
3010,570724,505449,2.51890756302521,2.046277665995976
3011,570724,505449,2.51890756302521,2.046277665995976
3012,570724,505449,2.51890756302521,2.046277665995976
3013,570724,505449,2.51890756302521,2.046277665995976
3014,570724,505449,2.51890756302521,2.046277665995976
3015,570724,505449,2.51890756302521,2.046277665995976
3016,570724,505449,2.51890756302521,2.046277665995976
3017,570724,505449,2.51890756302521,2.046277665995976
3018,570724,505449,2.51890756302521,2.046277665995976
3019,570724,505449,2.51890756302521,2.046277665995976
3020,570724,505449,2.51890756302521,2.046277665995976
3021,570724,505449,2.51890756302521,2.046277665995976
3022,570724,505449,2.51890756302521,2.046277665995976
3023,570248,505449,2.5168067226890756,2.046277665995976
3024,570248,505449,2.5168067226890756,2.046277665995976
3025,570248,505449,2.5168067226890756,2.046277665995976
3026,570248,505449,2.5168067226890756,2.046277665995976
3027,570248,505449,2.5168067226890756,2.046277665995976
3028,574532,505449,2.5357142857142856,2.046277665995976
3029,574532,505449,2.5357142857142856,2.046277665995976
3030,574532,505449,2.5357142857142856,2.046277665995976
3031,574532,505449,2.5357142857142856,2.046277665995976
3032,574532,505449,2.5357142857142856,2.046277665995976
3033,574532,505449,2.5357142857142856,2.046277665995976
3034,574532,505449,2.5357142857142856,2.046277665995976
3035,593572,505449,2.619747899159664,2.046277665995976
3036,593572,505449,2.619747899159664,2.046277665995976
3037,597313,505449,2.603340292275574,2.046277665995976
3038,597313,505449,2.603340292275574,2.046277665995976
3039,597313,505449,2.603340292275574,2.046277665995976
3040,583422,505449,2.5427974947807934,2.046277665995976
3041,583422,505449,2.5427974947807934,2.046277665995976
3042,593002,505449,2.58455114822547,2.046277665995976
3043,593002,505449,2.58455114822547,2.046277665995976
3044,593002,505449,2.58455114822547,2.046277665995976
3045,593002,505449,2.58455114822547,2.046277665995976
3046,593002,505449,2.58455114822547,2.046277665995976
3047,594918,505449,2.592901878914405,2.046277665995976
3048,591192,505449,2.6092436974789917,2.046277665995976
3049,591192,505449,2.6092436974789917,2.046277665995976
3050,591192,505449,2.6092436974789917,2.046277665995976
3051,591192,505449,2.6092436974789917,2.046277665995976
3052,591192,505449,2.6092436974789917,2.046277665995976
3053,591192,505449,2.6092436974789917,2.046277665995976
3054,591192,505449,2.6092436974789917,2.046277665995976
3055,591192,505449,2.6092436974789917,2.046277665995976
3056,591192,505449,2.6092436974789917,2.046277665995976
3057,591668,505449,2.611344537815126,2.046277665995976
3058,591668,505449,2.611344537815126,2.046277665995976
3059,592144,505449,2.6134453781512605,2.046277665995976
3060,589288,505449,2.600840336134454,2.046277665995976
3061,591192,505449,2.6092436974789917,2.046277665995976
3062,591192,505449,2.6092436974789917,2.046277665995976
3063,602140,505449,2.657563025210084,2.046277665995976
3064,602140,505449,2.657563025210084,2.046277665995976
3065,602140,505449,2.657563025210084,2.046277665995976
3066,602140,505449,2.657563025210084,2.046277665995976
3067,602140,505449,2.657563025210084,2.046277665995976
3068,602140,505449,2.657563025210084,2.046277665995976
3069,602140,505449,2.657563025210084,2.046277665995976
3070,577388,505449,2.5483193277310923,2.046277665995976
3071,577388,505449,2.5483193277310923,2.046277665995976
3072,577388,505449,2.5483193277310923,2.046277665995976
3073,577388,505449,2.5483193277310923,2.046277665995976
3074,577388,505449,2.5483193277310923,2.046277665995976
3075,577388,505449,2.5483193277310923,2.046277665995976
3076,577388,505449,2.5483193277310923,2.046277665995976
3077,577388,505449,2.5483193277310923,2.046277665995976
3078,577388,505449,2.5483193277310923,2.046277665995976
3079,577388,505449,2.5483193277310923,2.046277665995976
3080,577388,505449,2.5483193277310923,2.046277665995976
3081,577388,505449,2.5483193277310923,2.046277665995976
3082,577388,505449,2.5483193277310923,2.046277665995976
3083,570724,505449,2.51890756302521,2.046277665995976
3084,570724,505449,2.51890756302521,2.046277665995976
3085,570724,505449,2.51890756302521,2.046277665995976
3086,570724,505449,2.51890756302521,2.046277665995976
3087,570724,505449,2.51890756302521,2.046277665995976
3088,570724,505449,2.51890756302521,2.046277665995976
3089,570724,505449,2.51890756302521,2.046277665995976
3090,570724,505449,2.51890756302521,2.046277665995976
3091,570724,505449,2.51890756302521,2.046277665995976
3092,570724,505449,2.51890756302521,2.046277665995976
3093,570724,505449,2.51890756302521,2.046277665995976
3094,570724,505449,2.51890756302521,2.046277665995976
3095,570724,505449,2.51890756302521,2.046277665995976
3096,577918,505449,2.487551867219917,2.046277665995976
3097,577918,505449,2.487551867219917,2.046277665995976
3098,570724,505449,2.51890756302521,2.046277665995976
3099,570724,505449,2.51890756302521,2.046277665995976
3100,570724,505449,2.51890756302521,2.046277665995976
3101,570724,505449,2.51890756302521,2.046277665995976
3102,570724,505449,2.51890756302521,2.046277665995976
3103,570724,505449,2.51890756302521,2.046277665995976
3104,570724,505449,2.51890756302521,2.046277665995976
3105,570724,505449,2.51890756302521,2.046277665995976
3106,570724,505449,2.51890756302521,2.046277665995976
3107,570724,505449,2.51890756302521,2.046277665995976
3108,570724,505449,2.51890756302521,2.046277665995976
3109,572152,505449,2.5252100840336134,2.046277665995976
3110,572152,505449,2.5252100840336134,2.046277665995976
3111,572152,505449,2.5252100840336134,2.046277665995976
3112,572152,505449,2.5252100840336134,2.046277665995976
3113,576912,505449,2.546218487394958,2.046277665995976
3114,576912,505449,2.546218487394958,2.046277665995976
3115,577864,505449,2.5504201680672267,2.046277665995976
3116,577864,505449,2.5504201680672267,2.046277665995976
3117,577864,505449,2.5504201680672267,2.046277665995976
3118,577864,505449,2.5504201680672267,2.046277665995976
3119,577864,505449,2.5504201680672267,2.046277665995976
3120,577864,505449,2.5504201680672267,2.046277665995976
3121,577864,505449,2.5504201680672267,2.046277665995976
3122,570724,505449,2.51890756302521,2.046277665995976
3123,570724,505449,2.51890756302521,2.046277665995976
3124,574321,505449,2.5031315240083507,2.046277665995976
3125,574321,505449,2.5031315240083507,2.046277665995976
3126,574321,505449,2.5031315240083507,2.046277665995976
3127,574321,505449,2.5031315240083507,2.046277665995976
3128,574321,505449,2.5031315240083507,2.046277665995976
3129,574321,505449,2.5031315240083507,2.046277665995976
3130,574321,505449,2.5031315240083507,2.046277665995976
3131,596834,505449,2.6012526096033404,2.046277665995976
3132,596834,505449,2.6012526096033404,2.046277665995976
3133,584859,505449,2.549060542797495,2.046277665995976
3134,584859,505449,2.549060542797495,2.046277665995976
3135,584859,505449,2.549060542797495,2.046277665995976
3136,571926,505449,2.4926931106471817,2.046277665995976
3137,571926,505449,2.4926931106471817,2.046277665995976
3138,571926,505449,2.4926931106471817,2.046277665995976
3139,571926,505449,2.4926931106471817,2.046277665995976
3140,568344,505449,2.508403361344538,2.046277665995976
3141,564060,505449,2.4894957983193278,2.046277665995976
3142,564060,505449,2.4894957983193278,2.046277665995976
3143,573104,505449,2.5294117647058822,2.046277665995976
3144,573104,505449,2.5294117647058822,2.046277665995976
3145,573104,505449,2.5294117647058822,2.046277665995976
3146,573104,505449,2.5294117647058822,2.046277665995976
3147,573104,505449,2.5294117647058822,2.046277665995976
3148,573104,505449,2.5294117647058822,2.046277665995976
3149,573104,505449,2.5294117647058822,2.046277665995976
3150,573104,505449,2.5294117647058822,2.046277665995976
3151,573104,505449,2.5294117647058822,2.046277665995976
3152,573104,505449,2.5294117647058822,2.046277665995976
3153,573104,505449,2.5294117647058822,2.046277665995976
3154,573104,505449,2.5294117647058822,2.046277665995976
3155,573104,505449,2.5294117647058822,2.046277665995976
3156,573104,505449,2.5294117647058822,2.046277665995976
3157,573104,505449,2.5294117647058822,2.046277665995976
3158,573104,505449,2.5294117647058822,2.046277665995976
3159,562156,505449,2.48109243697479,2.046277665995976
3160,562156,505449,2.48109243697479,2.046277665995976
3161,562156,505449,2.48109243697479,2.046277665995976
3162,562156,505449,2.48109243697479,2.046277665995976
3163,562156,505449,2.48109243697479,2.046277665995976
3164,562156,505449,2.48109243697479,2.046277665995976
3165,562156,505449,2.48109243697479,2.046277665995976
3166,562156,505449,2.48109243697479,2.046277665995976
3167,583414,505449,2.3906882591093117,2.046277665995976
3168,583414,505449,2.3906882591093117,2.046277665995976
3169,583414,505449,2.3906882591093117,2.046277665995976
3170,583414,505449,2.3906882591093117,2.046277665995976
3171,583414,505449,2.3906882591093117,2.046277665995976
3172,583414,505449,2.3906882591093117,2.046277665995976
3173,583414,505449,2.3906882591093117,2.046277665995976
3174,583414,505449,2.3906882591093117,2.046277665995976
3175,583414,505449,2.3906882591093117,2.046277665995976
3176,583414,505449,2.3906882591093117,2.046277665995976
3177,582426,505449,2.38663967611336,2.046277665995976
3178,582426,505449,2.38663967611336,2.046277665995976
3179,582426,505449,2.38663967611336,2.046277665995976
3180,582426,505449,2.38663967611336,2.046277665995976
3181,582426,505449,2.38663967611336,2.046277665995976
3182,582426,505449,2.38663967611336,2.046277665995976
3183,592306,505449,2.4271255060728745,2.046277665995976
3184,592306,505449,2.4271255060728745,2.046277665995976
3185,592306,505449,2.4271255060728745,2.046277665995976
3186,592306,505449,2.4271255060728745,2.046277665995976
3187,592306,505449,2.4271255060728745,2.046277665995976
3188,586872,505449,2.4048582995951415,2.046277665995976
3189,586872,505449,2.4048582995951415,2.046277665995976
3190,586872,505449,2.4048582995951415,2.046277665995976
3191,586872,505449,2.4048582995951415,2.046277665995976
3192,586872,505449,2.4048582995951415,2.046277665995976
3193,586872,505449,2.4048582995951415,2.046277665995976
3194,552090,505449,2.416317991631799,2.046277665995976
3195,552090,505449,2.416317991631799,2.046277665995976
3196,552090,505449,2.416317991631799,2.046277665995976
3197,552090,505449,2.416317991631799,2.046277665995976
3198,542530,505449,2.3744769874476988,2.046277665995976
3199,542530,505449,2.3744769874476988,2.046277665995976
3200,542530,505449,2.3744769874476988,2.046277665995976
3201,542530,505449,2.3744769874476988,2.046277665995976
3202,542530,505449,2.3744769874476988,2.046277665995976
3203,542530,505449,2.3744769874476988,2.046277665995976
3204,542530,505449,2.3744769874476988,2.046277665995976
3205,560690,505449,2.2975708502024292,2.046277665995976
3206,560690,505449,2.2975708502024292,2.046277665995976
3207,585390,505449,2.3987854251012144,2.046277665995976
3208,585390,505449,2.3987854251012144,2.046277665995976
3209,585390,505449,2.3987854251012144,2.046277665995976
3210,585390,505449,2.3987854251012144,2.046277665995976
3211,585390,505449,2.3987854251012144,2.046277665995976
3212,585390,505449,2.3987854251012144,2.046277665995976
3213,585390,505449,2.3987854251012144,2.046277665995976
3214,585390,505449,2.3987854251012144,2.046277665995976
3215,568100,505449,2.327935222672065,2.046277665995976
3216,570400,505449,2.318548387096774,2.046277665995976
3217,570400,505449,2.318548387096774,2.046277665995976
3218,570400,505449,2.318548387096774,2.046277665995976
3219,570400,505449,2.318548387096774,2.046277665995976
3220,570400,505449,2.318548387096774,2.046277665995976
3221,576848,505449,2.344758064516129,2.046277665995976
3222,576848,505449,2.344758064516129,2.046277665995976
3223,576848,505449,2.344758064516129,2.046277665995976
3224,577840,505449,2.348790322580645,2.046277665995976
3225,577840,505449,2.348790322580645,2.046277665995976
3226,577840,505449,2.348790322580645,2.046277665995976
3227,577840,505449,2.348790322580645,2.046277665995976
3228,578474,505449,2.3704453441295548,2.046277665995976
3229,578474,505449,2.3704453441295548,2.046277665995976
3230,578474,505449,2.3704453441295548,2.046277665995976
3231,582426,505449,2.38663967611336,2.046277665995976
3232,571815,505449,2.430927835051546,2.046277665995976
3233,571815,505449,2.430927835051546,2.046277665995976
3234,567935,505449,2.4144329896907215,2.046277665995976
3235,567935,505449,2.4144329896907215,2.046277665995976
3236,567935,505449,2.4144329896907215,2.046277665995976
3237,567935,505449,2.4144329896907215,2.046277665995976
3238,567935,505449,2.4144329896907215,2.046277665995976
3239,567935,505449,2.4144329896907215,2.046277665995976
3240,564055,505449,2.397938144329897,2.046277665995976
3241,574725,505449,2.443298969072165,2.046277665995976
3242,574725,505449,2.443298969072165,2.046277665995976
3243,574725,505449,2.443298969072165,2.046277665995976
3244,574725,505449,2.443298969072165,2.046277665995976
3245,574725,505449,2.443298969072165,2.046277665995976
3246,574725,505449,2.443298969072165,2.046277665995976
3247,574725,505449,2.443298969072165,2.046277665995976
3248,574725,505449,2.443298969072165,2.046277665995976
3249,575695,505449,2.4474226804123713,2.046277665995976
3250,575695,505449,2.4474226804123713,2.046277665995976
3251,576180,505449,2.4494845360824744,2.046277665995976
3252,576180,505449,2.4494845360824744,2.046277665995976
3253,576180,505449,2.4494845360824744,2.046277665995976
3254,576180,505449,2.4494845360824744,2.046277665995976
3255,576180,505449,2.4494845360824744,2.046277665995976
3256,576180,505449,2.4494845360824744,2.046277665995976
3257,575695,505449,2.4474226804123713,2.046277665995976
3258,575695,505449,2.4474226804123713,2.046277665995976
3259,575695,505449,2.4474226804123713,2.046277665995976
3260,575695,505449,2.4474226804123713,2.046277665995976
3261,575695,505449,2.4474226804123713,2.046277665995976
3262,575695,505449,2.4474226804123713,2.046277665995976
3263,568905,505449,2.4185567010309277,2.046277665995976
3264,568905,505449,2.4185567010309277,2.046277665995976
3265,564055,505449,2.397938144329897,2.046277665995976
3266,564055,505449,2.397938144329897,2.046277665995976
3267,564055,505449,2.397938144329897,2.046277665995976
3268,554840,505449,2.358762886597938,2.046277665995976
3269,554840,505449,2.358762886597938,2.046277665995976
3270,554840,505449,2.358762886597938,2.046277665995976
3271,554840,505449,2.358762886597938,2.046277665995976
3272,554840,505449,2.358762886597938,2.046277665995976
3273,552900,505449,2.350515463917526,2.046277665995976
3274,552900,505449,2.350515463917526,2.046277665995976
3275,552900,505449,2.350515463917526,2.046277665995976
3276,552900,505449,2.350515463917526,2.046277665995976
3277,552900,505449,2.350515463917526,2.046277665995976
3278,547080,505449,2.325773195876289,2.046277665995976
3279,547080,505449,2.325773195876289,2.046277665995976
3280,547080,505449,2.325773195876289,2.046277665995976
3281,558235,505449,2.37319587628866,2.046277665995976
3282,558235,505449,2.37319587628866,2.046277665995976
3283,558235,505449,2.37319587628866,2.046277665995976
3284,558235,505449,2.37319587628866,2.046277665995976
3285,558235,505449,2.37319587628866,2.046277665995976
3286,558235,505449,2.37319587628866,2.046277665995976
3287,558235,505449,2.37319587628866,2.046277665995976
3288,558235,505449,2.37319587628866,2.046277665995976
3289,558235,505449,2.37319587628866,2.046277665995976
3290,558235,505449,2.37319587628866,2.046277665995976
3291,558235,505449,2.37319587628866,2.046277665995976
3292,558235,505449,2.37319587628866,2.046277665995976
3293,558235,505449,2.37319587628866,2.046277665995976
3294,558235,505449,2.37319587628866,2.046277665995976
3295,558235,505449,2.37319587628866,2.046277665995976
3296,558235,505449,2.37319587628866,2.046277665995976
3297,560175,505449,2.381443298969072,2.046277665995976
3298,560175,505449,2.381443298969072,2.046277665995976
3299,560175,505449,2.381443298969072,2.046277665995976
3300,560175,505449,2.381443298969072,2.046277665995976
3301,560175,505449,2.381443298969072,2.046277665995976
3302,563085,505449,2.3938144329896907,2.046277665995976
3303,563085,505449,2.3938144329896907,2.046277665995976
3304,563085,505449,2.3938144329896907,2.046277665995976
3305,563085,505449,2.3938144329896907,2.046277665995976
3306,563085,505449,2.3938144329896907,2.046277665995976
3307,566480,505449,2.4082474226804123,2.046277665995976
3308,566480,505449,2.4082474226804123,2.046277665995976
3309,566480,505449,2.4082474226804123,2.046277665995976
3310,566480,505449,2.4082474226804123,2.046277665995976
3311,566480,505449,2.4082474226804123,2.046277665995976
3312,566480,505449,2.4082474226804123,2.046277665995976
3313,566480,505449,2.4082474226804123,2.046277665995976
3314,566480,505449,2.4082474226804123,2.046277665995976
3315,566480,505449,2.4082474226804123,2.046277665995976
3316,566480,505449,2.4082474226804123,2.046277665995976
3317,566480,505449,2.4082474226804123,2.046277665995976
3318,566480,505449,2.4082474226804123,2.046277665995976
3319,566480,505449,2.4082474226804123,2.046277665995976
3320,566480,505449,2.4082474226804123,2.046277665995976
3321,566480,505449,2.4082474226804123,2.046277665995976
3322,566480,505449,2.4082474226804123,2.046277665995976
3323,566480,505449,2.4082474226804123,2.046277665995976
3324,566480,505449,2.4082474226804123,2.046277665995976
3325,567450,505449,2.4123711340206184,2.046277665995976
3326,567450,505449,2.4123711340206184,2.046277665995976
3327,567450,505449,2.4123711340206184,2.046277665995976
3328,561630,505449,2.3876288659793814,2.046277665995976
3329,561630,505449,2.3876288659793814,2.046277665995976
3330,562115,505449,2.3896907216494845,2.046277665995976
3331,562115,505449,2.3896907216494845,2.046277665995976
3332,561630,505449,2.3876288659793814,2.046277665995976
3333,561630,505449,2.3876288659793814,2.046277665995976
3334,561630,505449,2.3876288659793814,2.046277665995976
3335,559205,505449,2.377319587628866,2.046277665995976
3336,564540,505449,2.4,2.046277665995976
3337,564540,505449,2.4,2.046277665995976
3338,564540,505449,2.4,2.046277665995976
3339,564540,505449,2.4,2.046277665995976
3340,564540,505449,2.4,2.046277665995976
3341,564540,505449,2.4,2.046277665995976
3342,564540,505449,2.4,2.046277665995976
3343,564540,505449,2.4,2.046277665995976
3344,564540,505449,2.4,2.046277665995976
3345,564540,505449,2.4,2.046277665995976
3346,564540,505449,2.4,2.046277665995976
3347,565995,505449,2.406185567010309,2.046277665995976
3348,573270,505449,2.4371134020618554,2.046277665995976
3349,573270,505449,2.4371134020618554,2.046277665995976
3350,573755,505449,2.439175257731959,2.046277665995976
3351,572300,505449,2.4329896907216493,2.046277665995976
3352,572300,505449,2.4329896907216493,2.046277665995976
3353,563570,505449,2.3958762886597937,2.046277665995976
3354,563570,505449,2.3958762886597937,2.046277665995976
3355,563570,505449,2.3958762886597937,2.046277665995976
3356,563570,505449,2.3958762886597937,2.046277665995976
3357,559205,505449,2.377319587628866,2.046277665995976
3358,559205,505449,2.377319587628866,2.046277665995976
3359,559205,505449,2.377319587628866,2.046277665995976
3360,559205,505449,2.377319587628866,2.046277665995976
3361,559205,505449,2.377319587628866,2.046277665995976
3362,559205,505449,2.377319587628866,2.046277665995976
3363,559205,505449,2.377319587628866,2.046277665995976
3364,559205,505449,2.377319587628866,2.046277665995976
3365,559205,505449,2.377319587628866,2.046277665995976
3366,576180,505449,2.4494845360824744,2.046277665995976
3367,575210,505449,2.4453608247422682,2.046277665995976
3368,575210,505449,2.4453608247422682,2.046277665995976
3369,559205,505449,2.377319587628866,2.046277665995976
3370,559205,505449,2.377319587628866,2.046277665995976
3371,559205,505449,2.377319587628866,2.046277665995976
3372,572300,505449,2.4329896907216493,2.046277665995976
3373,572300,505449,2.4329896907216493,2.046277665995976
